ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	 #32	 #33	 #34	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203
 9	 4	 118.86	  11.86	 121.0	  21	 119.62	 10.75	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   2	   1	   1	   1	   2	   1	   3	   1	   2	   4	   1	   5	   1	   5	   4	   3	   2	   4	   9	   7	   5	  20	  15	   6	  13	  15	  23	  15	  11	  28	  12	  14	  17	  17	  35	  19	  30	  45	  31	  34	  29	  41	  51	  41	  25	  50	  29	  15	  37	  25	  33	  17	  29	  37	  20	  11	   9	   9	   5	   4	   1	   4	   6	   0	   2	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 5	 118.79	   9.51	 120.0	  10	 119.07	  9.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   1	   3	   2	   3	   2	   9	   4	   5	   6	  10	   9	   9	   5	  11	  13	  18	  14	  17	  26	  25	  14	  23	  38	  34	  24	  37	  39	  35	  42	  33	  38	  60	  31	  30	  70	  48	  21	  35	  34	  34	  14	  24	  22	   7	   4	   4	   4	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 6	 118.47	   8.63	 119.0	   5	 118.62	  8.41	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   1	   3	   1	   0	   3	   0	   4	   2	   7	  13	  11	   7	   7	  14	  18	  11	  15	  34	  30	  26	  32	  27	  34	  19	  44	  70	  45	  33	  33	  55	  59	  48	  23	  64	  44	  10	  18	  29	  32	  10	  27	  15	   9	   0	   3	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 7	 118.63	   7.60	 119.0	   3	 118.70	  7.50	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   2	   4	   4	   3	   9	   7	   1	  14	   7	  14	  18	  10	  30	  22	  20	  30	  36	  53	  21	  48	  60	  55	  45	  46	  55	  65	  52	  30	  56	  46	  16	  31	  22	  19	  15	  10	  11	   4	   3	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 0	 153.96	  23.95	 156.0	  31	 155.41	 20.54	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   1	   0	   0	   0	   2	   1	   0	   0	   0	   0	   1	   1	   0	   1	   1	   0	   1	   0	   0	   1	   1	   3	   2	   2	   1	   2	   1	   1	   3	   0	   0	   2	   4	   2	   3	   2	   3	   1	   2	   1	   4	   5	   4	   6	   4	   1	   3	   2	   8	   7	   3	   3	   5	   3	   1	   9	   7	   9	   2	  13	  13	   8	   7	  13	  13	  20	  13	   8	  11	   8	  11	  12	  18	  20	   9	  16	  22	  18	  22	  16	  13	  26	  22	  22	  34	  23	   9	  28	  17	  32	  13	  19	  25	  15	  12	  29	   7	  17	  14	   5	  17	  12	  10	  13	   5	  14	   5	   3	  14	   7	   7	   3	   6	   5	   8	   3	   9	   6	   2	   1	   2	   2	   1	   5	   1	   4	   2	   1	   1	   4	  17
10	 1	 154.49	  17.86	 156.0	  21	 155.67	 16.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   2	   0	   0	   0	   0	   1	   0	   0	   1	   1	   1	   0	   2	   2	   1	   1	   1	   1	   1	   2	   2	   3	   3	   3	   5	   5	   3	   3	   1	   5	   8	   3	   3	   5	   6	   0	   2	   6	   2	   2	   9	  13	  10	   4	  12	   4	  16	  15	   5	  13	  13	  12	  20	  12	  23	  19	  19	  30	  25	  15	  15	  32	  29	  23	  25	  35	  32	   5	  36	  21	  28	  18	  29	  36	  28	  12	  24	  16	  15	  17	   7	  20	   9	   5	  12	  13	   9	   6	  10	   9	   5	   2	   5	   5	   7	   4	   2	   2	   3	   4	   0	   1	   0	   0	   3	   1	   0	   0	   0	   0	   0	   0
10	 2	 153.62	  14.48	 155.0	  16	 154.37	 13.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   1	   2	   2	   2	   2	   0	   2	   1	   2	   1	   3	   2	   0	   4	   4	   6	   3	   6	   6	   2	   1	   2	   5	   3	  11	  15	  12	   8	  12	  10	  11	  15	  12	  10	  14	  13	  25	  16	  22	   8	  21	  24	  29	  23	  28	  25	  32	  40	  32	  35	  33	   7	  44	  30	  39	  19	  35	  41	  29	  12	  22	  10	  15	  15	  10	  16	   7	   5	   6	  10	   5	   4	   2	   2	   3	   2	   1	   2	   1	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 3	 153.79	  12.60	 155.0	  17	 154.50	 11.46	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   0	   2	   0	   2	   1	   0	   2	   0	   0	   0	   0	   6	   0	   0	   2	   2	   2	   1	   7	   2	   5	   5	   8	   3	   7	  12	   8	   4	  12	  11	  11	  10	  11	  21	  12	   8	  27	  19	  21	  10	  30	  35	  25	  19	  31	  35	  45	  31	  25	  52	  31	   7	  49	  33	  41	  18	  32	  38	  20	  15	  23	  23	  30	  14	   9	  12	   3	   2	   4	   4	   3	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 4	 153.61	  11.03	 155.0	  12	 154.07	 10.25	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   1	   0	   0	   3	   1	   1	   2	   0	   1	   0	   2	   3	   2	   3	   6	   3	   3	   2	   7	   9	   5	   4	  18	   9	  10	   9	  10	  24	  16	   2	  27	  17	  33	  12	  27	  39	  34	  23	  24	  45	  42	  37	  32	  54	  44	   5	  62	  34	  46	  19	  46	  22	  28	   8	  21	  14	  16	   5	   6	   8	   6	   2	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 5	 153.80	   8.65	 155.0	   5	 153.94	  8.46	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   3	   1	   8	   4	   0	   1	   4	   3	   8	   9	  20	  15	   5	  22	  16	   6	  18	  22	  34	  13	  30	  40	  38	  29	  30	  44	  70	  43	  28	  68	  49	   8	  75	  54	  45	  21	  23	  39	  14	   6	  12	   7	   5	   2	   3	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 6	 153.86	   7.69	 154.0	   3	 153.94	  7.53	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   2	   0	   0	   3	   2	   4	   0	   6	   6	   7	   8	  10	  15	  16	  10	  23	  24	  38	  21	  34	  47	  38	  37	  36	  49	  79	  51	  33	  54	  55	   6	  61	  54	  52	  22	  31	  27	  17	   0	   9	   5	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 7	 153.70	   6.97	 154.0	   2	 153.74	  6.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   1	   1	   2	   4	  10	   8	   6	  11	  16	  12	  20	  24	  41	  20	  41	  59	  52	  36	  40	  52	  71	  60	  41	  73	  50	  16	  72	  28	  30	  11	  24	  25	  21	   5	   6	   3	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 0	 117.66	  23.38	 119.0	  17	 118.14	 21.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   1	   1	   0	   0	   1	   0	   0	   1	   1	   1	   2	   0	   0	   0	   0	   2	   1	   0	   4	   2	   1	   2	   0	   3	   2	   3	   2	   4	   1	   4	   3	   4	   0	   0	   3	   4	   0	   3	   5	   8	   3	   2	   8	   8	   3	   4	   6	   6	   3	   7	  13	  12	   2	  10	  10	  20	   4	  12	  10	   8	   3	  17	  12	  21	  16	  11	  25	  13	  16	  12	  16	  19	  12	  18	  26	  24	  22	  14	  23	  25	  19	  20	  27	  15	  11	  21	  26	  21	   9	  16	  20	  18	   5	  14	  17	  23	   5	   8	  12	   8	   2	  10	   9	  10	   4	   6	   8	   5	   6	   7	   3	   8	   3	   0	   2	   5	   1	   1	   4	   1	   1	   0	   1	   3	   1	   1	   0	   0	   5	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   2
11	 1	 118.10	  17.86	 120.0	  14	 118.91	 16.62	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   1	   0	   0	   0	   1	   0	   1	   3	   1	   0	   3	   0	   0	   3	   1	   5	   5	   1	   3	   3	   9	   5	   3	   4	   1	   6	   2	   5	   4	   6	   4	   9	   5	   0	   6	   8	   7	   7	  15	  13	  13	   5	  16	  18	  13	  13	  14	  29	   9	   8	  23	  22	  29	  16	  33	  33	  28	  18	  26	  17	  29	  24	  21	  34	  31	  13	  22	  27	  21	  15	  30	  25	   9	   6	  11	  16	  25	  13	   9	  13	   6	   3	   3	   8	   8	   3	   5	   8	   5	   4	   2	   0	   2	   2	   0	   1	   1	   0	   2	   0	   0	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 2	 117.16	  14.32	 119.0	   9	 117.57	 13.69	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   2	   2	   0	   1	   2	   6	   4	   3	   1	   4	   2	   3	   4	   2	   4	  10	   3	   2	   8	   4	   3	   9	  10	  10	  15	  13	  13	   9	  11	  14	  14	  22	  15	  14	  22	  23	  22	  14	  24	  35	  12	  30	  34	  34	  32	  22	  26	  37	  31	  19	  48	  36	  14	  28	  30	  21	  11	  20	  26	  17	   8	  16	   9	  18	   8	   4	   8	   6	   2	   1	   2	   1	   0	   1	   0	   2	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 3	 116.97	  12.32	 119.0	  11	 117.41	 11.68	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   3	   0	   0	   0	   0	   0	   0	   1	   3	   3	   0	   3	   3	   3	   0	   1	   5	   9	   3	   5	   6	   6	   2	   6	  10	  14	   6	  10	  12	   9	   6	  22	  17	  22	  19	  19	  24	  25	  18	  26	  19	  31	  22	  22	  47	  32	  41	  25	  43	  43	  42	  30	  34	  30	  14	  23	  26	  33	  14	  25	  19	  12	   6	   8	  11	  15	   4	   3	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 4	 117.03	  11.00	 118.0	  13	 117.49	 10.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   1	   3	   2	   2	   1	   2	   1	   1	   0	   7	   1	   2	   5	   6	   3	   3	   7	   7	   6	  15	  18	  11	   9	  16	  24	  20	  26	   8	  30	  21	  15	  19	  26	  43	  27	  36	  53	  32	  38	  33	  31	  55	  42	  18	  48	  32	  16	  35	  23	  32	  14	  20	  11	  12	   4	   7	   8	   7	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 5	 116.89	   8.63	 118.0	  17	 117.26	  8.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   3	   2	   1	   5	   3	   3	   4	   6	   8	  13	   7	  13	   4	  15	  11	  30	  24	  14	  27	  26	  24	  23	  30	  58	  40	  43	  47	  51	  35	  45	  46	  74	  42	  31	  51	  31	  16	  18	  18	  21	   8	  11	   9	   4	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 6	 116.89	   7.50	 117.0	   3	 116.97	  7.39	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   2	   4	   3	   0	   5	   6	   6	  10	   2	  15	  13	  22	  20	  22	  38	  33	  30	  42	  32	  64	  28	  37	  67	  59	  41	  39	  57	  75	  39	  26	  54	  27	   5	  22	  16	  16	   4	   8	   5	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 7	 116.89	   6.79	 117.0	   0	 116.89	  6.79	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   6	   7	   9	   8	  11	  12	  18	  20	  20	  35	  35	  33	  36	  50	  59	  39	  64	  71	  60	  54	  45	  39	  52	  41	  32	  49	  32	   8	  11	  13	  14	   5	   4	   4	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 0	 156.91	  23.17	 158.0	  26	 157.94	 20.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   1	   0	   1	   1	   0	   0	   0	   2	   0	   1	   0	   0	   0	   1	   1	   1	   1	   0	   1	   1	   1	   0	   2	   1	   1	   0	   2	   2	   1	   1	   2	   2	   8	   3	   1	   2	   6	   2	   5	   5	   1	   2	   0	   4	   3	   1	   2	   4	   5	   2	   7	   5	   8	   4	   4	  10	  10	   5	   9	   9	  15	   7	  15	  19	  11	   5	  15	  12	  22	   8	  19	  29	  12	  16	  14	  26	  25	  19	  16	  23	  17	   3	  30	  18	  37	  12	  21	  29	  17	  10	  17	  16	  23	  21	  15	  14	  14	  10	  14	  12	  14	  10	  15	  14	   3	   3	   5	  11	  14	   9	   4	   8	   4	   2	   3	   6	   6	   2	   1	   1	   4	   2	   2	   1	   2	  17
